height,length
20.996038171344754,39.28040333800363
37.312720457069275,47.06308678957403
23.746204475979837,47.64550091436357
23.116289828576676,43.58159697991931
37.91984454094415,49.20712707127397
26.8837603065608,49.3431420560598
18.736938041915444,38.87398376510579
37.315209804068054,52.902926015177584
26.26353563898045,46.994364337773504
26.60010553794075,44.25176467076204
37.18239128031816,48.48437550559528
23.75805024443579,47.71373757836186
21.90620054025251,38.797581860013636
39.15688204791403,50.29035080787697
27.698205749829732,45.014137363328636
23.521039450318497,41.61693052681349
35.936777212818484,46.86993920070542
27.9010534012885,49.72246340721856
23.182059259747586,41.42029272561825
37.618842181697694,48.38125167680597
26.159779430121578,48.57266498136217
21.21252420628692,41.81207169724431
39.33467432256223,50.9686651656701
27.564636675106698,45.19600016981065
20.625315771606545,40.17452272774416
41.41607553850282,48.88285247428985
24.246621160905576,44.88889112625129
24.814616392727388,41.54601287043551
37.213102479406984,49.45383336409343
26.067877272887564,51.14242942830147
22.822468968125975,40.248304948159394
36.59714582022548,49.05122374403698
23.5767689113233,47.40435870063716
24.557130481899147,41.81663358631608
35.5821755450506,49.091619363088164
24.800597723065696,48.137445062611
20.69769239521848,41.14253580195561
39.54280044372728,50.72877479791085
25.951559339663664,48.5195312541441
21.135200389433116,38.453703305711
40.68292336900731,50.4586589452848
26.04141466335378,49.65518394377346
22.916331496355976,38.84319099795933
36.981647218138676,52.47953927983134
25.218997806223804,51.17451751551982
23.951416095977127,42.29709467192607
41.38617280846142,49.684723057186325
25.28639937429548,48.98148903124456
24.124776452703195,39.42897222990063
36.331083142789765,51.4096085339996
23.920739970869786,47.49143616960191
24.116968287303447,41.24297559376728
40.163353339781914,51.27563995563216
26.806235756541156,47.09854829392695
26.361421849878216,43.8581546224999
37.425726823012866,50.53511080989176
26.191863663004398,48.469113991397975
22.78771630945929,40.23467396201321
39.34391982048121,52.70066927490852
27.072626898342456,45.64941270268955
22.671298599510028,40.17669484414875
34.63672380328762,50.52458802623201
25.328816854931095,45.52918397057323
22.881638396801456,40.72446052591725
39.77420639874446,53.43268226506086
26.5611947705095,46.08162607575934
24.053529036105278,40.147435103858406
39.600137736680296,50.678160639935705
24.335995322408344,46.176920903014256
22.666932057450015,41.187205930045344
38.44995156799217,51.38297207910184
27.364129741008757,48.39781964560103
24.744837044667786,38.4468520908261
38.77854970866335,50.61787416775728
25.4599659217452,51.08330497853197
20.85908581981622,39.63621306274242
34.0616388491579,49.606287666690584
24.19654034090034,49.63302641929762
20.879453310265603,40.222252409739056
35.59608731513157,51.32788079003758
25.26393823478433,43.92324691117253
22.193190160440448,39.35580736071994
37.3986546571474,49.57804125970223
28.23727707159122,49.37656683799493
20.59744777952214,45.111734624657885
38.27704828716879,50.08846128659435
21.997889073090082,46.42404433218312
20.50164972280736,41.45330156454822
38.918712120511046,53.088900932625236
25.17657958912348,48.58855962867293
22.626069576980147,37.31042023282785
38.7505686850558,49.929699189434864
23.644556088401576,49.12750986217982
23.122410802442186,42.490730123331446
38.31465351301279,49.648249449422075
27.76506462411221,49.65273815740697
21.84553280206313,42.06614321006017
38.79307986608278,48.88499491359639
24.42609429529236,48.910145811723595
22.15611116801372,37.839817055943136
38.841910808441725,49.85448465241734
25.732773151639527,49.43685474003066
24.579512918747593,41.005162172864125
36.50424440480316,52.012731737735535
26.554988472395472,48.24435756456583
22.58138195664428,39.87870626627678
35.61550777853616,49.98499086050496
24.869734747232375,47.52348761635295
18.590348958426944,40.51631585388242
37.82130612583053,56.50032837508863
23.38383290223637,45.03960283848159
23.66284957239441,38.53132072250772
34.97242428011549,48.47773681481592
25.608728011143793,48.332662258224794
18.18300685034746,40.26875948104202
38.87994183316766,50.33297454219339
23.372218417045737,50.08160918781604
19.450677692890167,40.97904414056286
40.30937223113627,52.01898092821011
25.374146340553448,47.79797222432945
19.088385895201235,44.51561568194433
38.80022384265306,48.41069849454314
27.51048397224352,47.65286059947196
20.68323871973145,39.725521719744556
37.454011860057946,50.008590823330756
28.47765724272806,48.029846692373916
19.95524399663731,36.4561169406263
37.33776049135771,50.09667325523874
24.576115452479353,48.99581805977069
21.68742444258166,39.52195279621983
39.85219830038584,49.23097788856818
23.75559577337566,48.15673710456908
23.862941224055742,40.09265530025719
37.077523258886366,48.12844051893614
26.755089595141996,44.657418415562915
24.4262770048186,41.10209591626413
35.735216402442454,49.19848355911718
28.17014541148291,50.42377852736285
24.031668055043685,38.28379002669004
32.53828660950903,50.415234025703725
25.879341222186877,45.76495857330611
23.083341703700583,41.00445207636917
37.46507098184927,48.90751640346865
26.37061313727339,46.55381387023822
22.576996257064092,39.080048822212056
37.764063863874654,50.76482350428073
25.03981617261539,44.788306398858104
25.29502624454903,41.51033337226704
38.299970616495884,51.94295570720075
23.060629878945072,49.11535489992391
20.94951709744864,39.59709332772466
37.72276144235016,50.87405430322151
24.61716680049908,45.30422325510088
20.082975721210538,39.66696131026518
37.193283539474514,51.09667842373379
26.314563579116598,51.988903976357
21.050762954034987,38.28106068651822
39.75976099210905,48.08395927063695
24.008206876744946,47.03286816372838
22.382539775339843,40.39995127271121
35.27137034949735,48.59693203115365
27.743673860357585,51.77906451716422
22.4348519072835,37.51919650359774
34.895589791200095,51.45262156646091
24.633116018549007,48.28332572174162
22.01452957494454,37.24472415819944
36.806970234298994,50.23980004402749
25.779969707630215,48.196150625742945
23.89560768258691,37.60507114121753
37.78370484702636,48.727438262627814
24.059978677862823,45.85223003682872
24.094845189502763,39.67974336996538
37.25677830583449,47.09843889678556
26.52775985528557,49.81064048364534
21.17958534463802,40.66173416387846
37.85466421264565,52.28444221347806
24.716565483737273,48.8734065324771
23.48849882828045,41.19192993876026
41.075477226268596,49.46227942086138
24.72345582900729,47.465561746839676
22.68177140855629,41.25752054748917
38.71419074204147,49.45332097167901
26.96729473388706,46.255549823466524
23.40912735732913,41.29067565497176
38.835783311169564,51.30014751811841
27.058439722121975,47.9999399527307
23.36377136132411,34.708666645847465
38.33720547433566,51.235019759495955
23.86084933807192,44.917308027475016
23.4555926886727,40.62504066305682
40.004700871260084,49.92990428281263
24.812444048006334,51.3617094922716
20.905381789982787,40.52332988089033
38.70742124894486,50.26912703710634
28.995771773340508,45.525601846542926
25.389802644950244,41.38316310778547
37.577027483023855,53.007275417814114
25.77963886377253,49.52810773533723
20.209052852877004,40.89656620945809
38.42854816832556,51.51639920535849
26.606389123730715,49.72608867165831
25.464595177588865,40.321827927584586
35.694626740039354,49.33511944273631
25.54683508433399,48.54809780938067
25.97227949982814,44.31350171614819
38.527200444572486,52.91313682563043
25.567215296802647,48.39328076852406
22.38116596232461,37.68367148049491
37.034564691839016,52.005437438219126
25.51639903157931,46.69685371019593
19.97147827295338,38.87738337493833
37.85703507929241,47.138167804116634
23.397169769014393,47.02713817067555
24.306244322109258,39.008816204342246
33.47918212589667,48.68322710755935
25.43692695861718,46.85405655334294
17.017703478152207,37.61703378467158
39.086359698050096,49.65435426179902
28.360449885123494,47.93826079177614
25.823988703736536,38.69739709341422
38.474060055494895,52.51262732761277
27.395059285928685,45.28032114717643
17.938925091582597,40.41863301247128
35.22199931724206,45.97488525570258
28.406455021367922,47.80656270487183
23.589949334872692,42.91365949062116
36.248492383330166,47.99376616915994
24.46165351490256,48.338705097941066
20.756062262001837,39.19489966357716
38.23829646783028,48.423068692278456
22.730506070114558,50.404695882528166
21.442687591592563,39.39300508043498
41.29924157392781,53.10240229328092
25.06097860613398,51.163613494213934
24.237605328913823,39.202910174164764
36.69882019761344,49.00962924691592
25.739061383056836,46.479559838085116
24.709170061089065,40.5636151249264
39.5548391299894,49.97428513964082
27.00570630475297,46.34076016244791
20.380877422227922,41.275308091474166
41.17801986424185,51.861569601754425
28.382764505662777,46.42959616120285
23.154268934483138,40.958017471684734
40.102542336421855,51.160216324004665
22.988899234905634,47.59268994647449
24.955572139519877,39.75118995810413
35.64892693839974,49.695345408680225
26.962756659145427,48.100439810987744
21.755972618728194,40.975541593103614
39.36030016987117,50.18811503208116
23.00236684079716,48.965146020841985
24.30175936249314,40.62874184635289
35.466168199204745,50.47027949258413
26.037221810492152,47.25310951678982
19.61043569384504,38.03179435213377
38.58404425319,48.673683953643
25.72276712171513,48.126619541077446
20.52622877110856,41.61534825666729
35.86241211109733,51.70037940231882
23.181594577489687,46.10824191166583
24.990557504705883,42.80093986264938
40.05059576359546,50.30508991699252
25.03347823912252,47.04815471673685
22.55584370040913,38.936443147346175
38.48110596253132,49.434655384813645
24.064730100671884,49.33305901688408
21.949418970839684,40.305298939988376
36.0784865565544,48.04792376019512
24.05201142603967,45.90512007766251
24.04430509012385,37.98923519222493
36.64500541908577,50.52786145083964
27.677136175661204,47.44284010912784
19.17436622203142,41.55643452853099
36.42809237883101,46.26437500595419
26.802157595875823,45.502049009054204
21.242983195518345,41.62654120290967
39.28334781775616,51.347318153399996
26.102543061188086,50.41028899575264
23.889336344644942,41.012468756705985
38.317228924597536,51.76373725208419
24.746473299598165,47.72803096495962
23.469924511453797,39.18276452180347
34.58459605516088,51.56935267095239
27.418414438324337,48.25770305979717
24.191849353875412,40.05752682920225
34.20438307213683,48.90313347650319
26.33436951091641,49.84018322338634
24.861202913001033,40.82977073664192
38.71943716000894,48.33714989022267
28.082648506076154,49.106941756222525
21.812384139850693,38.43623183695105
36.08371229647499,50.482793861710675
23.909625382825105,48.672942300376576
22.169256700415833,40.4699554025659
37.480440011869185,50.29656804092144
24.316049329481313,47.78440630889263
21.408711592961463,42.29442161915497
39.25740840217838,53.45460930844647
27.47030416698309,47.469325914868996
21.958884428842183,39.89524160390023
38.238455867490856,49.171612049046594
24.183429777737647,52.08560458215534
25.606777879331162,38.816356098586276
37.614302441939486,52.21552066639405
29.33247905268765,50.782431059542
23.895033571668115,43.59294094738633
35.67809347719248,49.45876352469468
24.32070328168275,46.216125473644915
24.831346582440656,44.708834871451785
37.933757536856916,49.54699096099076
25.24511630870142,49.211769969716904
21.344426462048535,41.93671177326005
36.81831411538374,51.897638813793904
26.114179814445745,47.0611970424924
25.27677485922955,42.1733503827914
36.576429958868154,49.31328193216276
24.851289921135265,50.05000029960094
22.601704500844576,39.65165759562776
38.84468255547292,49.784474044649784
25.62317086643934,47.69254846996558
21.472717069739872,40.817154494348046
38.97841446766963,49.352960914384845
26.641924952306606,48.44719859467926
25.52618877647945,37.636908704408924
38.163939114124155,50.13326963238902
27.96251279827884,51.38135147748373
23.101821357996617,39.70574937727983
39.11532133020045,50.27890982938946
23.31286061601774,48.206959547913655
20.161605703161484,39.81764420390861
36.82736150889659,49.029510804351226
26.0126726827079,47.816219734328335
22.45200937482212,42.81058853893036
40.732736553164386,51.25504887368022
23.704774383240636,50.164021211301524
20.112716275763965,40.057080020436395
38.27518526857698,51.48396014221601
24.887274142777436,46.91807016798626
19.88239299951145,39.13561068126568
38.77775808663982,50.081570000184115
23.14421859566209,47.613266256798894
24.76345779975695,39.7587597094673
37.333718960161555,52.7868880450449
24.482236128370076,46.4473710957116
20.28822232521413,41.20709485858462
39.188866157953086,48.506366285455876
22.264018219155346,45.80709675064129
22.311007033880863,37.45936105234564
38.247517190699796,49.195898249328486
26.815097741682678,49.753793604433824
18.137566412646848,40.76887445212847
37.19218200484792,51.79514592656776
28.04608019138505,48.76648482670106
22.95031829748231,39.645291361855456
38.361036419524865,50.202780638047514
24.627870375502,46.56187295766477
23.222568403978414,42.48109497269767
41.51276027656866,51.505831023670616
24.38421808522329,49.794838617917506
22.40797832417232,40.22253484964401
36.231807224742866,48.57214772913719
26.432343214974985,49.04100864421551
24.419317561827413,41.567937473823406
39.4029050260181,53.54962465326618
23.982951114432495,45.93850084837618
22.08199502582228,44.04096530735538
37.174043653862086,50.79019381380207
24.48823417525911,47.3599602811999
23.967467818553953,40.792887635775976
38.34463700610935,46.84890111630109
24.83049073507547,45.80058709811436
20.473958332129204,39.889451459502986
39.89905409197059,49.92867966190993
24.794794142697285,46.39909931360557
20.05882056925145,41.193961033819384
38.60247411032685,47.43932595939287
24.87372944758774,50.46079022404575
21.871139216719182,40.91104860384058
35.32064921425324,49.492925726327954
23.088535875743673,47.27126330499749
25.00178795245168,41.74209005415632
39.70449204682668,47.311639658797056
24.489463905893402,46.05563375667031
22.479558654190832,38.58095619306515
37.7961048859355,50.168420623573425
26.866829135918085,51.267056741127554
23.679761509817606,41.6102427922307
40.3867784873743,48.56580451889757
